"","ARIMA","SWN.SUM","HL.SUM","JKR.SUM","STN.SUM","MPQA.SUM","SWN.AVG","HL.AVG","JKR.AVG","STN.AVG","MPQA.AVG","SWN.PCTG","HL.PCTG","JKR.PCTG","STN.PCTG","MPQA.PCTG"
"1",0.989326113448089,0.989380143379673,0.989469852340829,0.989591945412957,0.989441585039767,0.989370607875959,0.989344328011005,0.989349486238249,0.989605749121127,0.989336570813673,0.989228226922171,0.989399417573429,0.989446853800811,0.989441459621485,0.989355926024343,0.989569416390957
"2",0.989441098943135,0.989494131878487,0.98956868509204,0.989650236210468,0.989568161822135,0.989479325852701,0.989458119998228,0.989301888153668,0.989674900539944,0.989453656431323,0.989168752054996,0.98952959752761,0.98938768881529,0.989548043436282,0.989489662385521,0.98966676115986
"3",0.989311889023973,0.989336472632405,0.989445936366733,0.989467656417193,0.989486932252717,0.989322960991887,0.989323960040477,0.989170853226757,0.98950678095757,0.989339395163334,0.988854414984182,0.989396328227518,0.98921578025514,0.989380721691969,0.989366270086194,0.989497832083038
"4",0.989122491587425,0.989151238214233,0.989224199671182,0.989230210918782,0.989325513348585,0.989132126968362,0.989139480160165,0.98893308029891,0.989269432348763,0.989174783830197,0.988626247513753,0.989214617399394,0.988979870377899,0.989169947967117,0.989222434310637,0.989314543550575
"5",0.98874591011192,0.988807015549662,0.98884927428066,0.988951422379887,0.98895247376174,0.988756046967327,0.988778526499227,0.988419830973279,0.988979005084181,0.988797499497505,0.988010829529564,0.988847564095999,0.988481810102615,0.988819032277118,0.988814806756385,0.988948421361789
"6",0.988158934305162,0.988265306832127,0.988284180922777,0.988404517103498,0.988420486567149,0.988172379181005,0.988216935144776,0.988357261374003,0.988425194205107,0.988224117174109,0.988031974741453,0.988283120510371,0.988395914485523,0.988229334078834,0.988218524227416,0.988378474275953
"7",0.98820417270981,0.988285697798287,0.988346871837265,0.988526888756814,0.988462758854854,0.988213752132797,0.988240651703936,0.988093725062604,0.988504935975592,0.988284888770547,0.987873306735068,0.988307555189623,0.988119336534621,0.988333125375283,0.988285906542903,0.988411793426272
"8",0.987756334593053,0.987815413980645,0.98789751471495,0.988087904294923,0.988023401197139,0.987763454068372,0.987781154842725,0.987647232944073,0.98807609953442,0.987859689110844,0.987241578733036,0.987848444294325,0.987680680729748,0.987911722325754,0.987906793790979,0.987941535571178
"9",0.987275788533196,0.987305239246057,0.987390580568232,0.987580982217875,0.987578639602024,0.987282686359364,0.987285102954626,0.986878548277227,0.987565402882146,0.987412482962872,0.986212563948673,0.987342432312001,0.986898400341556,0.987380977101944,0.98742650260065,0.987414831034873
"10",0.986355086066807,0.98641097469722,0.986481547297513,0.986685850993559,0.986636437508282,0.986362922924163,0.98639830007958,0.985968964076082,0.986646457728424,0.98648843050768,0.985246547273464,0.986454872445253,0.985982077248368,0.986493766828217,0.98650366881346,0.986491851009948
"11",0.985509645687365,0.98557100784834,0.985752262880974,0.985928053597546,0.985828482030666,0.985544844542632,0.98555851339602,0.985328907542383,0.985892610401309,0.98564695658107,0.985103105099815,0.985604638819956,0.985330642186748,0.985711422478908,0.985666965428464,0.985688213310295
"12",0.985100741117332,0.985152294896781,0.985372914932481,0.985598192935842,0.985453996878137,0.985153910460228,0.985143392111321,0.984720940870263,0.985607844182425,0.985257867942691,0.984156445868093,0.985192427460405,0.984752129791843,0.985340109896871,0.985317306215126,0.985208838247876
"13",0.98364475491376,0.983685199770019,0.983934923931879,0.984201503096923,0.984009560373947,0.983701299691592,0.983677822238669,0.98322248834744,0.984192495932195,0.983807232417267,0.982834368478371,0.983751483580916,0.983253491280467,0.983890060387702,0.983876764020624,0.98379348017601
"14",0.982321856451783,0.982364299540443,0.982673709888155,0.982863365095129,0.982666387888523,0.982385036398593,0.982356317658995,0.981666930904409,0.982809717991707,0.98246136438293,0.980512523849845,0.98245303231693,0.981682190294176,0.982548783339888,0.982487311430665,0.982534829506302
"15",0.980004913116826,0.980039115192176,0.980399983853186,0.980646444883915,0.980414819444892,0.980062645283775,0.98003481314663,0.979990135006668,0.980596548074238,0.980188555020889,0.979713976334882,0.980112685640457,0.9800493906475,0.98028200890797,0.980200688621598,0.980243880494023
"16",0.979271817129677,0.97927657775145,0.979443468512611,0.979724695275756,0.979512506419642,0.979272079242521,0.979279120991221,0.978880723046038,0.979757790587096,0.9793529011411,0.97802648520721,0.979356063982946,0.97891894166068,0.97947925041221,0.979444432730584,0.979437831735059
"17",0.977727467411731,0.977731736163293,0.977952011679767,0.978397195251294,0.977979477984078,0.977729100916725,0.977738643595583,0.977167987312835,0.978440379986448,0.977821070521785,0.976494556328068,0.977822399831602,0.977241774787139,0.978010926535186,0.977911803769599,0.97786803738469
"18",0.975875123365205,0.975887403456757,0.976061119517624,0.976492972782438,0.976187490431016,0.975895448671077,0.97590908788797,0.975352704719002,0.976430594769785,0.976045286037562,0.974470666843108,0.976055247896407,0.97558220422135,0.976096557142477,0.97632195605886,0.975907954820753
"19",0.974296926117007,0.974315124784099,0.974500919511813,0.974932715626173,0.974643511979025,0.974321055812341,0.97434143502463,0.973415178370508,0.974858092055639,0.974459388391279,0.972437785685863,0.974458110779171,0.97359377379514,0.974502389755063,0.974738295779407,0.974334954322927
"20",0.971487686469805,0.971519176935473,0.971690804953914,0.972086386627321,0.971973626226283,0.971586341888725,0.971570565525571,0.970129324414569,0.972065134759327,0.971685963553717,0.968177367399284,0.971715827343037,0.970312433402486,0.971701541516515,0.971872429120636,0.971520421593752
