"","SWN.SUM","HL.SUM","JKR.SUM","STN.SUM","MPQA.SUM","SWN.AVG","HL.AVG","JKR.AVG","STN.AVG","MPQA.AVG","SWN.PCTG","HL.PCTG","JKR.PCTG","STN.PCTG","MPQA.PCTG","SUM"
"1",0.0379941372428632,-0.0633042764964626,-0.061336344009214,-0.0133731575069165,-0.032750228905514,0.018930641843525,-0.00279543150767762,-0.0517080516861988,-0.00660074851157286,0.0838211443347045,0.05657540818449,0.0307072985332744,-0.0515008930019828,-0.0176922023924072,-0.0950746964138131,-0.168107400292902
"2",0.0163941257598487,0.0495284560397115,0.114540774876089,-0.0890348953365903,0.00862706812691136,0.00517921265790392,-0.0241381879343947,0.0741856790560797,-0.0234680011575261,0.0156456419239762,0.0176369268626839,-0.0169167485006676,0.0703455368601243,-0.0151477586441246,1.31922768615441e-05,0.203391022866887
"3",-0.0499165180121567,-0.0250978179405788,-0.0837858674436796,0.0210056233356102,-0.0452272665730094,-0.0252720088561526,-0.00698433138585537,-0.0586257339112579,0.00247695305955676,-0.00801083878822245,0.00143678187250735,0.0575875003727882,-0.0311065836873756,-0.0635745263085661,-0.0431766399916108,-0.358271274258003
"4",-0.14277069828332,-0.101652712699151,-0.296601507329711,0.327890990068213,-0.0200500488957807,-0.0869547009962748,0.0171857614823961,-0.23363904665584,0.0908852194834905,-0.0941189040943108,-0.117960270530289,0.00843499279460796,-0.154611877826517,0.0848758663127351,-0.199123556234581,-0.918210493404334
"5",-0.0465379522451333,-0.138756601953072,-0.141301089034478,0.224201266790391,-0.0365265277386679,-0.0386192088371031,-0.0517188084149846,-0.105450518309644,0.0233554122530638,-0.0935797804888503,-0.0402059018625954,-0.0908188645673574,-0.0305445793344565,0.0818761160742457,-0.0962614720633824,-0.580888509732025
"6",-0.056774159765123,-0.13131951273024,-0.264070671305164,0.030539402698926,-0.0649357209971792,-0.0300461194183141,0.0665594777981379,-0.207844609901061,-0.0142955486431418,0.0443912253849774,-0.103060504499753,0.0208569124041322,-0.171485040240805,-0.0187384143248714,-0.0676078662425984,-0.967831149782077
"7",0.0260799556274972,-0.0135922427937422,-0.022579122923875,0.0500654723126208,-0.026458180259336,0.0189813419849471,0.0252049095690656,-0.0303822399298131,0.0488888663439599,-0.151980964723269,0.0128898394827212,0.033927378545429,0.0498121655639036,-0.0477155321528234,-0.118137949269183,-0.144996302621897
"8",0.0237115405948433,-0.0380544505546778,-0.0618328462244532,0.0214638449697459,-0.0106584940321083,0.00585874744565244,-0.0154543395692745,-0.0817941820957772,-0.0111950433110013,0.0348479662099046,0.0193378057790043,-0.0411201752809319,-0.00443454464214586,-0.0614051361863292,-0.0624597964457552,-0.283189103343304
"9",-0.0520835002549763,-0.127576175833177,-0.249728221531085,0.677004999014269,-0.0491065381271099,-0.0365704827550749,-0.0802841436113707,-0.271547633042881,0.568400315773424,-0.242323517379386,-0.0399348981421108,-0.0688610185176122,-0.30136888465624,0.441570628809299,-0.143494418114261,0.024096511631707
"10",0.0928468149446473,0.0209488633790553,-0.016257479512114,-0.0588639920316984,0.0324668202042891,0.0606980886796332,0.107825357907317,-0.00423973331571371,-0.0939104524384546,0.212240014671809,0.0184293776404295,0.0510936138385396,-0.0551353836413592,-0.294415804194032,-0.061714874487602,0.012011231644747
"11",0.0172498892617147,0.0434882931564427,-0.0060052092213704,-0.0201788117932193,-0.0425999571138945,0.0191128683621033,0.018437822794769,-0.0336881200455304,-0.0214206514149156,-0.07795416714237,0.0635208930878969,0.00894094502470546,-0.0664789779791152,-0.0306263507337217,-0.0721924371070876,-0.200393970863593
"12",-0.00222679759886277,-0.0453723748524772,-0.118404134222113,0.011231818702134,0.00399773966619447,-0.00340831378898512,0.00471836062101287,-0.116393153686232,0.0223231472702325,0.0515921734831298,-0.0241092105837843,-0.0255548989501413,-0.0641921109368593,0.0235720331091093,-0.0163906543436897,-0.298616376111333
"13",0.0357397802498358,0.183899096195345,0.127433196745181,-0.0320808966395745,0.0599212183053783,0.0476366533706611,-0.0416500179367648,0.202825314200308,-0.0863796912557723,0.0299809272065482,0.0821900363943028,0.0387519612641927,0.140576792312726,0.0492805303116584,0.159533251783393,0.997658152507418
"14",0.048871702886615,-0.241713489267672,-0.307372226190279,-0.0595927348406987,-0.0729981968371288,0.0376045523052996,-0.0212793580910423,-0.288034321377429,-0.0375104533620831,0.377029373451038,0.0767435326899425,0.0116677767911664,-0.143918322372658,0.0436524993653638,-0.201085477969617,-0.777935142819184
"15",-0.0365904708786187,0.120688202803592,0.11486330831175,-0.070388898123355,0.0248650947737869,-0.0297325677064,0.0232534854048481,0.0767354972187766,-0.0354790885242772,-0.0723822001450473,-0.0198357059741595,0.0186675147442732,0.0807454330851445,0.0365702668514106,0.0342689884558073,0.266248860297531
"16",5.91448925387868e-05,0.0184122076253104,-0.120473108290452,0.10604079074055,0.00297034287307084,-0.00380378210255546,-0.0375562951818997,-0.0913626317816059,0.0496644951315646,0.0253851693082349,0.0395952386631074,-0.109462088495908,-0.161910123476286,0.0558689925599229,-0.0773110003895027,-0.30388264792391
"17",-0.00199747398231115,-0.0113789676142723,0.104156922288289,-0.0437178208108466,-0.00382354164639595,-0.00184792216548373,0.00975663460431457,0.0884892119703553,-0.0182014039319313,0.0449151944797414,-0.0124848749160746,0.0622223546031061,0.0433126528115109,-0.0900011936489609,0.0290604066782527,0.198460178719293
"18",-0.0253057941130293,0.0556652986191763,0.0501119380569071,-0.00727699204290845,-0.0123299642817624,-0.0519435683725667,0.100281778248611,0.0997894326460627,-0.0395574101075444,0.0301354480165454,-0.105042646291271,0.191324136936029,-0.0441435958423946,-0.0671829475894598,0.0500992852165584,0.224624399098953
