"","ARIMA","SWN.SUM","HL.SUM","JKR.SUM","STN.SUM","MPQA.SUM","SWN.AVG","HL.AVG","JKR.AVG","STN.AVG","MPQA.AVG","SWN.PCTG","HL.PCTG","JKR.PCTG","STN.PCTG","MPQA.PCTG"
"21",-3253.55855805624,-3251.77169920559,-3251.83615435114,-3256.80439238849,-3252.18874907338,-3255.87755055325,-3251.58829480293,-3243.85171394551,-3255.24311998554,-3251.62487150872,-3219.98277312735,-3252.04368024026,-3245.65790313696,-3253.64832013671,-3252.28353443663,-3251.57386228599
"22",-3261.45698813125,-3259.62240977336,-3259.66747641073,-3264.68496391978,-3259.89186124914,-3263.87391453832,-3259.57311316559,-3243.18294052325,-3263.28228947583,-3259.45747134248,-3215.72642117283,-3260.1988752119,-3244.61628447648,-3261.57120769343,-3260.32177088695,-3259.55700630163
"23",-3257.09766617989,-3255.33680863797,-3255.27685829912,-3260.84491174686,-3255.56095375285,-3259.44578320784,-3255.10423174362,-3239.73295964292,-3260.40757438985,-3255.10488103232,-3213.44514702585,-3255.32303933482,-3240.62040304397,-3258.81810359536,-3255.90213066964,-3255.22528780317
"24",-3253.67851124542,-3251.80835462685,-3251.75386683399,-3256.5756318577,-3252.38219945588,-3256.46605146462,-3251.74604331025,-3237.77108951651,-3255.98530049464,-3251.76550449326,-3212.62158261482,-3252.07936714899,-3238.19206832199,-3254.90761932691,-3252.56797751378,-3251.77696728628
"25",-3257.79169642319,-3255.97971720279,-3255.9368273793,-3261.38746450033,-3256.08154916861,-3259.66861077306,-3255.8744383406,-3240.86665690472,-3260.7112756237,-3255.79437263819,-3216.31080290814,-3256.17481088826,-3241.1892377609,-3259.38257768939,-3256.15859686198,-3255.80536416026
"26",-3256.84188750501,-3254.91443882799,-3254.85633691118,-3258.71801669501,-3255.16289745148,-3259.50131534724,-3255.08288780508,-3239.85570999849,-3258.02445188377,-3254.84951113797,-3214.15141442442,-3255.2739131322,-3240.27682813339,-3257.30630537629,-3255.1529246746,-3254.84355103363
"27",-3259.34907280917,-3257.57191341444,-3257.40841081171,-3259.30296113007,-3258.12491619715,-3263.13693939358,-3257.42071308533,-3242.29329262672,-3259.29331782249,-3257.37380214648,-3214.7787179956,-3257.52871536478,-3242.92655721091,-3258.64848189543,-3257.86950879937,-3257.39450545916
"28",-3259.77039010202,-3258.00449689675,-3257.88699255653,-3259.5635857746,-3258.41642358177,-3263.37653402044,-3257.84038965758,-3244.43427403948,-3259.53867215867,-3257.7796838104,-3215.69823601453,-3257.98889088802,-3244.70503071991,-3259.1804118128,-3258.3771482384,-3257.78721427797
"29",-3259.5768738868,-3257.91450151157,-3257.6842948252,-3259.06935818803,-3257.88265986414,-3263.61088936288,-3257.59075504384,-3244.47378728122,-3259.07757236011,-3257.57722163228,-3219.76194227981,-3257.60739619557,-3244.98310630842,-3258.82247263224,-3258.13577758402,-3257.59640346143
"30",-3266.47552792862,-3264.81908692001,-3264.73190365162,-3265.02443817879,-3265.34894979677,-3271.71755995281,-3264.50930082879,-3252.28075275386,-3265.03617181023,-3264.64029642881,-3222.12478314272,-3264.51760731434,-3252.52611633261,-3265.05809015201,-3265.53795344576,-3264.61224751248
"31",-3267.68589198269,-3265.94431645162,-3266.22681785389,-3266.03988277513,-3266.59362751509,-3273.06417306091,-3265.73770386106,-3252.47011754012,-3265.96284684647,-3265.91378380158,-3229.46382328008,-3265.70042089514,-3252.75883924786,-3265.80485449436,-3266.50793648348,-3265.81010932727
"32",-3271.05604317286,-3269.60525325877,-3269.22799067148,-3269.55841496413,-3269.37402059385,-3275.53084521902,-3269.0633886948,-3256.81698906595,-3269.65889039679,-3269.06318887268,-3228.63810183046,-3269.08380201891,-3256.97517151571,-3269.43091936465,-3269.33986870969,-3269.11233045474
"33",-3274.10311057161,-3272.58191325163,-3272.37925614923,-3272.53571545438,-3272.68638108092,-3279.45624956269,-3272.11751931162,-3261.79855243523,-3272.55643193314,-3272.12782363645,-3233.66012143798,-3272.11266861309,-3261.52945126223,-3272.41476763487,-3272.46226255667,-3272.1910846316
"34",-3273.97001569853,-3272.35873780522,-3272.05272716156,-3272.46425880035,-3272.72793991811,-3277.87240084633,-3271.98064055999,-3258.95921995485,-3272.47879524115,-3271.98486638569,-3230.68488654005,-3271.97025978026,-3258.78200679221,-3272.19368795067,-3272.16968786453,-3271.98031943225
"35",-3277.14038017412,-3275.33392384507,-3275.21875515369,-3275.80954724159,-3275.82289756837,-3281.22060633007,-3275.24749600133,-3259.68186659953,-3275.82127152317,-3275.14388891172,-3231.47255132997,-3275.1602220132,-3259.22963231428,-3275.54397175352,-3275.22921188913,-3275.16886835174
"36",-3278.6772649254,-3276.94894725087,-3276.7663392073,-3277.39772817989,-3277.35112404177,-3282.2950110572,-3276.72809371534,-3263.38511467451,-3277.28727716468,-3276.69354342097,-3232.87115900065,-3276.68099673905,-3262.64861101298,-3277.28679069849,-3276.74303966978,-3276.68248369113
"37",-3279.52043943496,-3277.81412562343,-3277.55084370405,-3278.46262818994,-3277.99842839217,-3282.55657690817,-3277.59052021777,-3262.58404453191,-3278.1879824488,-3277.52391272597,-3233.71386525348,-3277.52906522656,-3261.87833758124,-3278.1427645325,-3277.61234590341,-3277.53467558552
"38",-3280.38127035011,-3278.76283463884,-3278.44340452354,-3279.19071615335,-3278.90853792475,-3283.42942649996,-3278.40812646977,-3263.62210452221,-3278.91199146826,-3278.38769277906,-3241.35836114998,-3278.38187628474,-3263.19565510736,-3278.81959693609,-3278.43167986702,-3278.39785253737
