"","ARIMA","SWN.SUM","HL.SUM","JKR.SUM","STN.SUM","MPQA.SUM","SWN.AVG","HL.AVG","JKR.AVG","STN.AVG","MPQA.AVG","SWN.PCTG","HL.PCTG","JKR.PCTG","STN.PCTG","MPQA.PCTG"
"1",0.336049873095436,0.33484078686878,0.346172207433657,0.296452207433414,0.390510742309626,0.336097208542712,0.332867962256857,0.359278461414982,0.300622683962941,0.353191569250328,0.374106431208528,0.335321071111647,0.34306517087881,0.308563646537596,0.33565014277531,0.317054456665402
"2",0.0820294930879013,0.0821189424453316,0.0744834759254865,0.0905063896340848,0.0627860259716073,0.0878927512330956,0.0818893788252907,0.0930643192196783,0.0848756963432105,0.0747784125391267,0.0778591746529446,0.0791623317347078,0.0863305860440487,0.076803437040612,0.077643351884735,0.0769648659647631
"3",0.549055389449392,0.548634867916101,0.574244595544272,0.617108486688461,0.5367196807605,0.544137951399951,0.548867066235559,0.581609666193646,0.598855491615523,0.542742235307481,0.616355159029021,0.547986572319796,0.567983778194969,0.616237609491351,0.546741943562605,0.582359798647496
"4",0.162693469484829,0.164710777242196,0.164827817341101,0.137351517141943,0.20602955487579,0.160394890790818,0.163479766405576,0.190317020731927,0.150051326071046,0.179484135674411,0.20148217914289,0.167415660843004,0.188501584282535,0.157931732855705,0.170332507033773,0.161454771963428
"5",0.0305618077592627,0.0305757470276319,0.0282678239514447,0.0250807286403849,0.0272525211111444,0.0300194439154863,0.030418261628761,0.0320084700058353,0.0242129565878905,0.0263890339681181,0.0307038286638906,0.0299451553389942,0.0298935864165205,0.0283521504858744,0.0308805081653066,0.0289625328833099
"6",0.252422222797976,0.259015989355317,0.26116495021856,0.274083249448434,0.247513275896854,0.241112215588254,0.263143687788637,0.27148600946051,0.279102052347617,0.243142247202912,0.261999743989281,0.275942304007575,0.249497975112102,0.252113075534507,0.247663039465906,0.272536224797192
"7",0.393506413741328,0.393247594566525,0.366790692211241,0.358548397267507,0.413745653741133,0.409809239903045,0.391304557979143,0.400498530098314,0.334140223527468,0.430568734852564,0.414657109090682,0.382238031106756,0.402570358375484,0.370763291915301,0.412925454124992,0.358132494585162
"8",0.257833704601753,0.257519720870542,0.255513780635177,0.285799156300837,0.249667679896987,0.271163032864396,0.258702008643336,0.258137514660104,0.282828509937468,0.251977824163247,0.292730392650876,0.267852558898319,0.245394246623545,0.265364172528522,0.263727209034553,0.251137745823334
"9",0.239778753761969,0.241399841457456,0.240803566976788,0.234722582594786,0.234831104032006,0.24084910678348,0.240242310913044,0.224155166951816,0.231767502173837,0.237678862637681,0.211127586776497,0.219281214841952,0.226334371349015,0.229855415790467,0.227946284389135,0.234977056705662
"10",0.110960572123692,0.110199604413208,0.107281429544192,0.107516938005555,0.102362207316649,0.112154118410469,0.111920732882418,0.0979120468146984,0.110420903310263,0.0998761700821845,0.102887100256755,0.111610180810513,0.0937403634100928,0.0985240359451256,0.0955336455805244,0.110154139551926
"11",0.177924176848065,0.175325539117833,0.184473683529071,0.170302899242908,0.173562015848439,0.175270666736353,0.181269455863495,0.201725880888629,0.171631936605217,0.164355483507257,0.181778595560053,0.190311547312708,0.200666238250298,0.174406176550491,0.165344041532228,0.17906723204303
"12",0.406454711431022,0.413906354982284,0.419271661883005,0.423203875306713,0.368028650336513,0.395958020852231,0.406409343401537,0.39691868542576,0.412365563836828,0.372979134519538,0.417432341101597,0.392746719809265,0.401033088116509,0.391315981460121,0.393502768213275,0.409920518484987
"13",0.220066665793867,0.219493463880013,0.196743885131193,0.172146987788485,0.242670420757031,0.240642837356719,0.219461482295044,0.18273081677305,0.171433617187487,0.231726615248284,0.196321378883961,0.217294673849833,0.193585585484508,0.193497841126637,0.223806259758388,0.219447777171345
"14",0.115149413459802,0.113552156625213,0.10918680193629,0.103765306221953,0.112305520205584,0.117109198152086,0.115010218495021,0.107694900488172,0.105148409422036,0.115341398720257,0.11366336716978,0.118308493050759,0.109366517296057,0.107478976280885,0.111885141339573,0.114038047009835
"15",0.151653169512367,0.148331255320566,0.18663446637858,0.166828607819341,0.171347772382273,0.137193491629662,0.151200635532417,0.174647850951154,0.162539108870623,0.157931832846637,0.183849675234288,0.15290322175409,0.143867208464604,0.157697062443347,0.153884139632589,0.151593368968995
"16",0.104149212003395,0.109699548415283,0.106920618588622,0.123084951691788,0.094884042642499,0.084571657167721,0.106939248381977,0.104006409155156,0.114580572556938,0.101614172222119,0.0998957134900054,0.102798415558227,0.0936104165140395,0.104355594266517,0.112754616412728,0.102869223687738
"17",0.0776331974902806,0.0772640143467708,0.0765000295160475,0.0738017829417113,0.0827716517329421,0.0866715207545126,0.0781776059180464,0.0814685682414834,0.0735728150027962,0.0793975396970588,0.0816465999520862,0.077622551539673,0.0926329438187897,0.0792762677834685,0.0752356111705866,0.0775821731548226
"18",0.189837590248944,0.196203722177236,0.184116448711733,0.154839765939157,0.206643047533266,0.241561537676549,0.192836400644945,0.180612343697331,0.156475492844133,0.200033135029109,0.183918514124074,0.189504520166969,0.177079433070145,0.176295841069906,0.189109191530326,0.19023093043174
"19",0.538934320885264,0.560608220454888,0.53208125976411,0.529587271419085,0.54830993972604,0.548507028495415,0.54892239017621,0.524473274778334,0.530019704774026,0.542290096755604,0.619563098055415,0.534523879119573,0.495835049031698,0.548652375013331,0.540243140737631,0.540378228730223
"20",0.389296096200777,0.392938024774576,0.392314853868165,0.408329170314043,0.385629803591142,0.350830141326177,0.389312194302896,0.38504286597839,0.404076483368813,0.388321006990066,0.417611551230177,0.39406330535541,0.391372688977273,0.406602138035234,0.396959354976062,0.389596721914323
"21",0.167206249463934,0.166690862690764,0.171514839500434,0.188505155608592,0.167415982502919,0.154808386142513,0.167672428656238,0.165783082007877,0.183587774687936,0.167592457689578,0.170146755449281,0.170316085316698,0.161049378791445,0.186961094057311,0.166709464369156,0.165960767346563
"22",0.0684555482975404,0.0680335192779108,0.0699069341306829,0.0633355508241397,0.0680198259805913,0.0687011474826082,0.0698268027199672,0.0682393987194123,0.0557721492666595,0.0684192557347652,0.0666272925877112,0.0755521540974663,0.0718556986426336,0.0536530725356362,0.0716762029967183,0.0683891727791413
"23",0.394990000133052,0.399457314161953,0.399426552998259,0.4291896272311,0.389605263754688,0.348785755783999,0.394269277950488,0.419603696043423,0.426222116323595,0.394297710754832,0.432315751644956,0.389179608751491,0.490085186377789,0.416266940701147,0.383464435490035,0.389856890993567
"24",0.184817923526277,0.185556118329551,0.185580848383317,0.192766939375799,0.183760916734413,0.181695951011984,0.184454494686854,0.187578834761192,0.200219653621103,0.183436766073086,0.154770168434384,0.186094052282032,0.181835478592256,0.167346036886435,0.16989392073489,0.186730222115639
"25",0.0806527864574822,0.0833394309219032,0.0811323213504815,0.0888342849834784,0.0808083785828874,0.0831950577093735,0.0786158896149826,0.0871070076402053,0.0886331972393541,0.0805703453903388,0.0810453520117902,0.0779409860832745,0.0854698106846185,0.0852515209407625,0.0805483623011358,0.0809880120213554
"26",0.0800970779934575,0.079329012270304,0.0801337836527675,0.0879812678189757,0.0772049884705697,0.0714902654318886,0.0808622844136925,0.0792235097332467,0.0838389395823734,0.0804442252227636,0.0773678384345252,0.0843083024623823,0.091607173913475,0.0816839388879995,0.0796375514620866,0.0799670464696127
"27",0.592874964312796,0.603987745516372,0.593690013271206,0.591370045154491,0.609048163487065,0.620069408613991,0.587403533611272,0.699943556946316,0.591617172701951,0.596603752125588,0.623636482929823,0.576347688146823,0.709469068024733,0.594208808981397,0.594377797418033,0.597647442408474
"28",0.126662779945707,0.128404671367433,0.130849684181363,0.114430680964964,0.133745747764925,0.153594351005796,0.124859884486513,0.10848005578264,0.113745771093417,0.127293478344577,0.112220836455647,0.127971191399306,0.102689290276847,0.121580626365565,0.124930409405405,0.126777176977665
"29",0.120060019047624,0.117335307442705,0.121494808532937,0.122151164882957,0.122295469267396,0.125344328475961,0.120615433745001,0.114491836686197,0.122403580048825,0.119986386313497,0.135439636938635,0.120220310569382,0.104990286748709,0.129439568215121,0.123228267946945,0.119109758539045
"30",0.107540931958218,0.106147850250014,0.110119845618495,0.098499062704842,0.121601533398363,0.134932495107861,0.10809319835771,0.113373204446006,0.0976175414620163,0.116444547761991,0.103833614754763,0.108582215830144,0.118936875548508,0.107548076938951,0.13191191782231,0.112066829783395
"31",0.458049991843239,0.457017834044513,0.447568598117508,0.457606145999427,0.466899403526844,0.456573972264682,0.458569684004631,0.478775671863652,0.456414115127518,0.460820490822931,0.49041813029686,0.456262750563553,0.449107506837182,0.447912582072892,0.444227031558825,0.458448689431768
"32",0.324661589825204,0.325523603725673,0.312191575754552,0.338610204649838,0.320001088362838,0.288357608364293,0.324218132889189,0.336256451887215,0.338823152148462,0.326025503876299,0.322210741151788,0.327166978714072,0.365785776472164,0.33214455168667,0.321129477335365,0.321576725581813
"33",0.154851770713407,0.156231530846635,0.157489957412735,0.154350911096987,0.149938580814389,0.157982357313682,0.154790967466475,0.150715965725095,0.15483099198417,0.154886644133517,0.161180871465693,0.154399052736645,0.142253167025512,0.155937233868194,0.152254044818833,0.155021471808475
"34",0.151812923677352,0.155338069661785,0.156672228279023,0.140332762676491,0.163126989233784,0.212128177789538,0.1512014203681,0.132978959344273,0.139011740485942,0.153047803282539,0.146331396526641,0.15186702939259,0.1377388429054,0.14603355230252,0.151265937135732,0.152885803254045
"35",0.0115890779247197,0.0104053098028449,0.0117998773715789,0.0119245698653459,0.0122090886589337,0.0134101316003158,0.0125188204134136,0.017324559764238,0.0127784626336311,0.011525402063319,0.0141041874924335,0.0118076370181086,0.0164085047575989,0.0111848803779419,0.0114177034278821,0.0114987745987974
"36",0.130882593455105,0.123885468071977,0.144041908792015,0.101335671383148,0.147046391462336,0.19905423579666,0.133170061000937,0.0857215731634045,0.113188948409948,0.132309855659907,0.123896674954121,0.131235452243407,0.101388852379955,0.117766737428042,0.130672741514953,0.131258301339584
"37",0.0961917415941556,0.0964811331851328,0.0957986547272641,0.0941517337400395,0.0985020848920278,0.104147719936758,0.0956846339002791,0.0936527784060025,0.0929392910427457,0.0966443554698462,0.102377996879662,0.0953573394903273,0.0981736244428998,0.0914014425613173,0.0982223314938539,0.0971560935904223
"38",0.276673673352008,0.272754293604602,0.278050077792028,0.273799015573993,0.280992389120879,0.301120033376091,0.278630519792519,0.261665501433938,0.277417479108409,0.275965138313453,0.266988744412767,0.277364509587183,0.258325266697341,0.268174991749661,0.275189179873869,0.277806513861391
"39",0.150033454591247,0.141632855034565,0.149764007548342,0.154714782848535,0.158311696596652,0.14299354382986,0.149608599695291,0.121115451479741,0.152628326390899,0.151170986616,0.149990391998472,0.149577535245058,0.117319676334532,0.155084750571366,0.150817164946344,0.149934602232862
"40",0.0110160448418846,0.0130081379433119,0.0107936960042985,0.0120302570287504,0.00946475878879606,0.00755442187960599,0.0116039179366016,0.0166301253638697,0.0122542345728656,0.0106728863079352,0.0130659409066502,0.0111067065652564,0.0135736830946392,0.0112035675053543,0.0107155534342311,0.0110028510131464
"41",0.166542866165651,0.17525647425026,0.163923540982953,0.1791073003088,0.153197658217531,0.137556100666666,0.168849169987939,0.158369222918503,0.180939440240918,0.162667397618962,0.165012981248254,0.167528312658165,0.158773607020942,0.182218810519403,0.165316647685002,0.166559766311331
