"","ARIMA","SWN.SUM","HL.SUM","JKR.SUM","STN.SUM","MPQA.SUM","SWN.AVG","HL.AVG","JKR.AVG","STN.AVG","MPQA.AVG","SWN.PCTG","HL.PCTG","JKR.PCTG","STN.PCTG","MPQA.PCTG"
"28",-4404.06362901171,-4402.16272952561,-4402.10694629378,-4405.52173225872,-4402.10361439766,-4405.30613115271,-4402.18679693395,-4390.71527847806,-4405.1778471597,-4402.82971656795,-4359.67972519555,-4402.09217883256,-4392.00076339995,-4403.20475825721,-4402.18562143579,-4402.37997630446
"29",-4405.83467440064,-4403.99786720384,-4403.88738307917,-4407.15746395938,-4403.83836981096,-4407.04773256557,-4403.88580850666,-4392.6834541862,-4406.9008960613,-4404.68788681409,-4366.64952524844,-4403.83469841295,-4393.46439352394,-4404.91281072668,-4403.85412352971,-4404.21060041965
"30",-4411.83278898391,-4410.08850307107,-4409.87261697769,-4412.14974758859,-4409.98246131637,-4413.3729251691,-4409.85688828914,-4399.97592435319,-4412.05397042822,-4410.14018638372,-4367.57845726276,-4409.84061198084,-4400.0350103613,-4410.69900892549,-4409.97516275866,-4410.11078176278
"31",-4411.82884662354,-4410.11080947517,-4409.83169624774,-4411.94063321902,-4410.07952367033,-4413.27281467973,-4409.83768141598,-4399.57224329776,-4411.81578270734,-4409.94427545423,-4374.19276823636,-4409.94304082828,-4399.40464160123,-4410.38833577781,-4410.29561745447,-4410.13517451895
"32",-4419.93375980689,-4418.5978476225,-4417.99247663255,-4420.04477474837,-4418.00695413818,-4421.48209719176,-4417.93444565286,-4408.66891416497,-4420.68364401395,-4418.49463394365,-4377.67865406578,-4418.09159197431,-4408.08243750003,-4419.20041122406,-4418.01809164817,-4418.15450071787
"33",-4424.5598261069,-4423.2137309964,-4422.58985939693,-4424.69744720348,-4422.69750382797,-4426.41063949488,-4422.56675159287,-4414.60433194947,-4425.06580988695,-4423.05957240836,-4384.49606420231,-4422.82863950274,-4413.27338760425,-4423.64706635549,-4422.56994197071,-4422.8212280498
"34",-4429.93731094221,-4428.7350076636,-4427.94086415283,-4429.73106030921,-4428.01287513475,-4431.66977814911,-4428.00812963412,-4415.80578580382,-4430.03255508255,-4428.36288184395,-4386.77270749064,-4428.5171061744,-4415.10547313845,-4428.60274865661,-4428.03418190156,-4428.11932152558
"35",-4429.70999977881,-4428.62503579162,-4427.71860161652,-4429.35924949962,-4427.72220393609,-4431.85011388122,-4427.83055802358,-4413.15923897604,-4429.82477437042,-4428.56761592189,-4383.70833939845,-4428.1080055548,-4412.66272760431,-4428.76625582172,-4427.71489694676,-4427.88485210138
"36",-4431.23570703168,-4430.21531203835,-4429.23577319311,-4431.40209759332,-4429.23613381494,-4432.58816806779,-4429.41842817474,-4416.9775499267,-4431.67035034982,-4430.18239217591,-4385.0330054144,-4429.67047344619,-4415.85422604922,-4430.60518766381,-4429.24828455365,-4429.50290782792
"37",-4430.52316843067,-4429.35268862938,-4428.530354009,-4430.50093697687,-4428.52750540468,-4432.07368025671,-4428.57092376635,-4415.32641276784,-4430.08971523837,-4429.69464557369,-4384.44895340918,-4428.73025021769,-4413.68399550544,-4429.24591519768,-4428.60233083027,-4428.65512935262
"38",-4429.76251726808,-4428.7162065382,-4427.78822155119,-4429.48565569461,-4427.76260816354,-4431.46517822433,-4427.8450559067,-4414.70000101207,-4429.18899258492,-4428.96630301939,-4391.1925129137,-4428.0222483438,-4412.81047815631,-4428.34149581233,-4427.85455251515,-4427.9699994591
"39",-4439.52770427842,-4439.25347853831,-4437.55178366136,-4439.180348752,-4437.54939585387,-4441.36773745429,-4437.92185070379,-4424.19774432499,-4438.94404443011,-4438.48302815062,-4391.87456223758,-4438.06288582151,-4422.1235647392,-4438.08200361747,-4437.59053951411,-4437.65117297856
"40",-4440.08311072071,-4440.11447915693,-4438.09322382909,-4439.81109610009,-4438.15292712481,-4441.89678778176,-4438.50991245928,-4424.0668665316,-4439.48983027441,-4438.95309428409,-4392.98702172429,-4438.58762844335,-4422.01736095609,-4438.69542306109,-4438.1295427202,-4438.22842330929
"41",-4438.6378456676,-4438.39050403254,-4436.64738273308,-4438.30375441373,-4436.67558536922,-4440.39558223608,-4436.81558187048,-4426.42869273422,-4438.0744568873,-4437.8178516115,-4396.53700679006,-4437.06364333668,-4424.20395788464,-4437.13540748755,-4436.70640197249,-4436.80654597745
"42",-4444.59638800322,-4444.59781691287,-4442.60010768879,-4444.42697816031,-4442.61537736605,-4445.97195612733,-4442.83454197469,-4433.38176782775,-4444.35988608364,-4444.50793199068,-4403.45405696666,-4443.20702234796,-4431.24693872271,-4443.13352647059,-4442.8828093094,-4442.81553333546
