"","ARIMA","SWN.SUM","HL.SUM","JKR.SUM","STN.SUM","MPQA.SUM","SWN.AVG","HL.AVG","JKR.AVG","STN.AVG","MPQA.AVG","SWN.PCTG","HL.PCTG","JKR.PCTG","STN.PCTG","MPQA.PCTG"
"47",-2158.93696701783,-2161.42171189901,-2157.1253262473,-2157.96465853856,-2156.99222425535,-2161.89163884792,-2159.18799834911,-2140.71754894873,-2157.06075247155,-2156.93968232294,-2114.45269623936,-2160.08861432443,-2140.67297576839,-2157.08591000587,-2156.93698467518,-2157.5874538862
"48",-2157.50719700237,-2158.9505715302,-2155.85922430474,-2156.35002791286,-2155.53282948084,-2160.76970196241,-2156.76054293848,-2140.47292143035,-2155.58488969313,-2155.54755771398,-2112.63474166633,-2157.44771658693,-2139.92590498555,-2155.52399285463,-2155.50795761489,-2156.36886444973
"49",-2155.36659394278,-2156.90529329806,-2153.88297529208,-2154.34114209593,-2153.4019978662,-2159.41928920906,-2155.10829021511,-2138.71210952018,-2153.85610559883,-2153.39891083437,-2116.50467855316,-2156.54419779619,-2137.67199669672,-2153.83871635612,-2153.39185249819,-2154.67073341782
"50",-2158.34884528778,-2159.29253020954,-2156.72303286875,-2157.71988300631,-2156.36063871902,-2162.71293455282,-2157.57092877607,-2144.8525591644,-2157.06029538143,-2156.38639149481,-2113.14697221839,-2158.63967879256,-2142.81175105023,-2157.25699909265,-2156.4435354067,-2157.53011458803
"51",-2159.68238084504,-2160.07829287276,-2158.03084913105,-2159.143380605,-2157.69159719205,-2163.9896352421,-2158.5611083864,-2151.94968483701,-2158.33991377759,-2157.71355869265,-2121.58904336405,-2159.30080043734,-2149.39482032411,-2158.59970822142,-2157.76279198579,-2158.69289496558
"52",-2162.91866083554,-2161.87921617423,-2162.33151392135,-2161.37875477572,-2161.13748677775,-2169.42555021868,-2161.09594637662,-2146.96203841856,-2160.99928308652,-2161.12610313235,-2121.3737258026,-2161.86875935029,-2144.92264227891,-2161.24114975355,-2161.26641722959,-2162.21624288791
"53",-2166.60046041976,-2165.4596074407,-2166.67895669757,-2164.63962453702,-2164.67778636282,-2173.2694620873,-2164.78185574826,-2154.45024747732,-2164.60425934625,-2164.67384671806,-2124.30393122968,-2165.59735966853,-2153.28402756254,-2164.67868344748,-2165.00917034615,-2166.13691711812
"54",-2169.48960241078,-2168.36556636212,-2169.86983888421,-2167.58294348174,-2167.55875633218,-2177.31768170632,-2167.67742525081,-2158.98961962798,-2167.48984896746,-2167.56896287588,-2134.12799981307,-2168.63600898261,-2157.74783228413,-2167.62666360507,-2167.84116049563,-2169.0611700219
"55",-2177.4767897458,-2175.6260656522,-2177.43673902053,-2175.7759527672,-2176.07210631909,-2182.91098980234,-2175.479293402,-2164.69939762017,-2175.48469763315,-2175.83293813026,-2135.64868211596,-2176.29835887222,-2164.43824382281,-2175.81535090815,-2175.71305796403,-2176.57378909051
"56",-2181.43007964768,-2179.59543487175,-2181.52759538445,-2179.68719061013,-2179.76025817736,-2187.594502854,-2179.43928280046,-2167.60040084016,-2179.44222179576,-2179.71174604909,-2139.24664206288,-2180.56261176604,-2166.96365881789,-2179.78120092713,-2179.77896684931,-2180.51426614672
"57",-2184.22624298471,-2182.83204923482,-2183.79660788763,-2182.25025729165,-2182.72281113179,-2189.34521677187,-2182.28660454873,-2168.52003719286,-2182.2315920272,-2182.66501604873,-2141.69543826927,-2183.12415456798,-2167.92565174328,-2182.28015290484,-2182.7837499239,-2183.01925468885
"58",-2182.92933900644,-2181.79096532677,-2182.6601448011,-2180.95789725662,-2181.90644789893,-2188.22345892336,-2181.00109934123,-2166.32848430894,-2180.93533122151,-2181.90721833198,-2138.92052716701,-2182.00479281028,-2165.37011468852,-2181.06342327218,-2181.25909716871,-2181.68446060016
"59",-2184.13721600273,-2183.1696770779,-2184.09437057942,-2182.14002517369,-2183.16390256476,-2190.39928174296,-2182.22026658818,-2174.71493374754,-2182.16842725939,-2182.81657027285,-2146.18541687812,-2183.0445262043,-2173.26273893289,-2182.16711486964,-2182.33532940726,-2183.01895478794
"60",-2185.75064915835,-2184.54715457398,-2184.68795873438,-2183.75712609071,-2184.41888541659,-2190.64112770412,-2183.80067680625,-2176.50864653239,-2183.75982776516,-2184.47553810196,-2144.35589653447,-2184.30206161297,-2175.84572773435,-2183.75119885843,-2184.48099280974,-2184.37903640202
"61",-2190.50720963206,-2188.87956374716,-2189.55641937204,-2188.50982400082,-2189.32183272085,-2196.38286789152,-2188.50749852642,-2174.83106485649,-2188.53495174812,-2189.39727540528,-2145.275451191,-2188.75681240257,-2174.19186871891,-2188.50777101371,-2189.43333542688,-2189.18637364974
"62",-2192.76174723095,-2191.60350807152,-2192.25332261126,-2190.81134101301,-2191.14880884292,-2200.0177512398,-2190.83581893341,-2176.95888642504,-2190.97420816412,-2191.08296680775,-2146.71812655632,-2191.25527203149,-2176.96565435739,-2190.77699581591,-2191.46702608626,-2191.66777904355
"63",-2193.35415891175,-2192.51341763638,-2192.37265174582,-2191.36863902124,-2191.86233311362,-2200.05107413358,-2191.5295656255,-2177.47850276793,-2191.58623623108,-2191.67609308875,-2152.90729125423,-2191.85098300151,-2177.38167933128,-2191.38676544398,-2192.02812997473,-2192.24205825693
"64",-2199.16959587937,-2198.0745974736,-2198.10573858513,-2197.19532139222,-2197.84040535687,-2205.44975013979,-2197.24744289414,-2184.72044457025,-2197.42665653702,-2197.6629216042,-2156.29714674306,-2197.39213740422,-2185.00913779424,-2197.21524396986,-2198.25703130905,-2197.8804641527
"65",-2199.98730175685,-2198.5958673478,-2198.78137618167,-2197.98966074155,-2198.71283392432,-2205.3352068657,-2197.99071101764,-2185.87726821464,-2198.07329106943,-2198.76850325724,-2156.67264377429,-2198.10850670378,-2186.73274661271,-2198.00129138812,-2199.1614765109,-2198.33802455525
"66",-2201.70981052858,-2200.46811337881,-2200.61159472484,-2199.72323219954,-2200.29509139429,-2207.64716450806,-2199.73325294106,-2185.8532077886,-2199.80650018148,-2200.48007038718,-2156.77339446017,-2199.76485161696,-2186.50783049448,-2199.71344193046,-2200.75694308806,-2200.2703919673
"67",-2204.55090912441,-2203.15363177901,-2203.41692028075,-2202.58426813106,-2203.1135578574,-2209.95837921065,-2202.55245654886,-2191.39747578775,-2202.6753478801,-2203.2530680647,-2161.64346290742,-2202.56981624711,-2192.16990604033,-2202.55943662827,-2203.3149654841,-2202.97811476674
"68",-2208.20597093288,-2206.64184421481,-2206.8584075685,-2206.24498632313,-2206.59908390284,-2213.79434938282,-2206.20915196704,-2192.10088175624,-2206.33679008686,-2206.70036409685,-2163.8805329184,-2206.2218872212,-2193.05417446977,-2206.22399805345,-2206.82946908685,-2206.65627838813
"69",-2210.56664169262,-2208.97821734543,-2209.43010981409,-2208.88849328124,-2209.14227461534,-2215.91237499184,-2208.57052811582,-2200.8177031389,-2209.03439844142,-2209.29655318911,-2170.10706713146,-2208.57087165267,-2200.59728832542,-2208.57041045985,-2209.49506092708,-2208.89793709684
"70",-2214.52542022941,-2213.07029453347,-2213.53908575406,-2212.6765072602,-2213.19490891714,-2219.6660650153,-2212.52613460795,-2198.76843554871,-2212.6244049798,-2213.36303610507,-2167.74024871944,-2212.56385308915,-2198.60627662318,-2212.55416006992,-2213.90732568051,-2212.56385662859
"71",-2209.67409109142,-2208.47626011808,-2209.14442355594,-2208.08549402548,-2208.44651881234,-2215.55662516301,-2207.71811886867,-2195.90834732454,-2208.16662982241,-2208.95060369873,-2172.37823467623,-2207.76729594724,-2194.8248652494,-2207.69813264062,-2209.57658108106,-2207.86131728355
"72",-2218.63058450106,-2217.53165603023,-2217.75863315163,-2216.69108118625,-2218.27732510096,-2222.00019858301,-2216.75282255836,-2205.46832361026,-2216.85845403594,-2218.21102225166,-2172.07481857669,-2216.93330671039,-2204.82370048582,-2216.63705808239,-2217.67710403687,-2216.72813401304
"73",-2212.22788891117,-2210.53654039639,-2210.99437154849,-2210.22813228819,-2212.63360919922,-2214.76987091815,-2210.2281336978,-2204.06631353684,-2210.29092377131,-2212.70805602437,-2174.54343739278,-2210.39776055193,-2203.52731412172,-2210.23574060214,-2211.29679568892,-2210.3259416376
